timestamp(ms),AccelX,AccelY,AccelZ,AccelXExp,AccelYExp,AccelZExp,
"1701189514.927","169","2077","-108","174","2077","-103",
"1701189515.008","-14","1990","-278","-3","1993","-278",
"1701189515.088","52","2189","-112","52","2176","-107",
"1701189515.169","21","2160","169","21","2152","148",
"1701189515.25","-78",,,,,,
"1701189515.251",,"2151","376","-78","2148","370",
"1701189515.334","-350","1937","423",,,,
"1701189515.335",,,,"-331","1948","424",
"1701189515.412","-372","1933","247","-375","1931","255",
"1701189515.493","-470","1793","282","-472","1796",,
"1701189515.494",,,,,,"275",
"1701189515.572","-267","1956","518","-288","1943","505",
"1701189515.653","-430","1965","361","-423","1975","381",
"1701189515.734","-514","1961","489","-507","1943","473",
"1701189515.817","-563","1913","317","-584","1897","315",
"1701189515.895","-419","1975","392","-400",,,
"1701189515.896",,,,,"1959","355",
"1701189515.976","-535",,,,,,
"1701189515.977",,"1960","555","-529","1953","542",
"1701189516.057","-286","2125","548","-314","2112","559",
"1701189516.138","-229","1894","386","-243","1901","393",
"1701189516.217","-353","1894",,,,,
"1701189516.218",,,"477","-349","1885","470",
"1701189516.298","-491","1825","461","-490",,,
"1701189516.299",,,,,"1826","457",
"1701189516.378","-511","1771","580","-515","1768",,
"1701189516.379",,,,,,"566",
"1701189516.459","-402","1795","434","-414","1789",,
"1701189516.46",,,,,,"441",
"1701189516.54","-934","2005","365","-905","1990",,
"1701189516.541",,,,,,"366",
"1701189516.621","-346","2252","177","-389","2226","179",
"1701189516.702","167","1897","61","163","1996","108",
"1701189516.783","-181","2057","71","-137","2064","80",
"1701189516.864","-318","2059","144","-321","2039","140",
"1701189516.944","-155","2093",,,,,
"1701189516.945",,,"211","-153","2086","205",
"1701189517.025","-233","2024","134","-237","2022",,
"1701189517.026",,,,,,"136",
"1701189517.104","-446","2047","135","-439","2043","131",
"1701189517.185","-696",,,,,,
"1701189517.186",,"1935","160","-686","1936","160",
"1701189517.264","-643","1888","449","-651","1885","425",
"1701189517.345","-160","2033","466","-193","2024","475",
"1701189517.426","-429",,,,,,
"1701189517.427",,"1956","412","-441","1952","424",
"1701189517.507","-601","1941","469","-593","1939","467",
"1701189517.586","-623","1771","486",,,,
"1701189517.587",,,,"-625","1778","482",
"1701189517.667","-570","1839","440","-570","1827","440",
"1701189517.749","-756","1804","443","-746","1797","438",
"1701189517.83","-709",,,,,,
"1701189517.831",,"1831","381","-718","1825","380",
"1701189517.909","-816","1721","293","-815","1726",,
"1701189517.91",,,,,,"293",
"1701189517.99","-819","1860","335","-829","1850","338",
"1701189518.071","-563","1807","185","-581",,,
"1701189518.072",,,,,"1810","194",
"1701189518.151","-490",,,,,,
"1701189518.152",,"2442","374","-490","2383","354",
"1701189518.232","-392","1855","144","-406","1875","156",
"1701189518.312","-104","2046","224",,,,
"1701189518.313",,,,"-112","2040","222",
"1701189518.391","-241","2080","276","-235","2077",,
"1701189518.392",,,,,,"272",
"1701189518.473","-338","2030","272","-335","2024","269",
"1701189518.552","-304","2037",,,,,
"1701189518.553",,,"278","-306","2035","278",
"1701189518.633","-237","2061","219","-245","2054","218",
"1701189518.714","-369","2058","118","-363","2053",,
"1701189518.715",,,,,,"112",
"1701189518.795","-694",,,,,,
"1701189518.796",,"1900","115","-677","1907","111",
"1701189518.877","-514","1920","205","-520","1919","196",
"1701189518.957","-505","1954","183","-506","1951",,
"1701189518.958",,,,,,"179",
"1701189519.037","-597","1973","140","-593","1970",,
"1701189519.038",,,,,,"135",
"1701189519.118","-630","1933","146","-631","1929",,
"1701189519.119",,,,,,"141",
"1701189519.199","-443","1994","190","-459","1987","187",
"1701189519.28","-445",,,,,,
"1701189519.281",,"1984","196","-445","1980","195",
"1701189519.361","-498","1965","201",,,,
"1701189519.362",,,,"-498","1965","200",
"1701189519.441","-469","1970","174","-473","1969","171",
"1701189519.522","-579","1951","194","-574","1950","188",
"1701189519.603","-675",,,,,,
"1701189519.604",,"1917","226","-671","1917","220",
"1701189519.684","-669","1928","218","-669","1922","212",
"1701189519.764","-600","1936","207","-603",,,
"1701189519.765",,,,,"1929","200",
"1701189519.846","-614","1916","152","-618","1910","150",
"1701189519.925","-700","1921","227","-697","1920","223",
"1701189520.005","-666","1937","366","-670","1931",,
"1701189520.006",,,,,,"358",
"1701189520.086","-604","1887",,,,,
"1701189520.087",,,"564","-611","1886","549",
"1701189520.167","-535","2294","559","-537","2264","560",
"1701189520.247","-716","1852","515","-703","1860",,
"1701189520.248",,,,,,"529",
"1701189520.328","-360","1647","562","-366","1661","551",
"1701189520.409","-286","1612","820","-294","1606",,
"1701189520.41",,,,,,"801",
"1701189520.49","-517","1578","1034","-499","1578","1011",
"1701189520.569","-560","2319",,,,,
"1701189520.57",,,"403","-552","2246","464",
"1701189520.65","-654","1920","286","-677",,,
"1701189520.651",,,,,"1917","296",
"1701189520.731","-64","1958","109","-105","1953",,
"1701189520.732",,,,,,"96",
"1701189520.812","-435","1935","256","-428","1943","248",
"1701189520.893","-288","2032","30","-291",,,
"1701189520.894",,,,,"2029","45",
"1701189520.974","-348","1960",,,,,
"1701189520.975",,,"17","-356","1952","17",
"1701189521.054","-213",,,,,,
"1701189521.055",,"2041","168","-228","2036","162",
"1701189521.135","-64","2335","370","-70","2314","348",
"1701189521.216","-379","2734","216","-352","2698","211",
"1701189521.297","-1099","1996",,,,,
"1701189521.298",,,"-293","-1024","2027","-253",
"1701189521.378","-669","1982","-1","-654","2019","3",
"1701189521.458","-331","1433","27","-353",,,
"1701189521.459",,,,,"1454","14",
"1701189521.539","-384","1771","422","-394","1748","407",
"1701189521.62","-634","1950","-29","-622","1978","20",
"1701189521.701","174","2201","0","121",,,
"1701189521.702",,,,,"2208","-21",
"1701189521.781","-209",,,,,,
"1701189521.782",,"2139","164","-211","2093","123",
"1701189521.862","-140","2193",,,,,
"1701189521.863",,,"-91","-141","2176","-87",
"1701189521.943","-296","2017","-211","-293","2022","-222",
"1701189522.023","-235","2075","-205","-240","2074",,
"1701189522.024",,,,,,"-205",
"1701189522.105","-255","2146","-114","-255","2136","-119",
"1701189522.184","-106","2027","-270",,,,
"1701189522.185",,,,"-113","2025","-263",
"1701189522.265","-2","1991","-278","-5","1988","-280",
"1701189522.346","207","2130","-30","185","2120","-45",
"1701189522.426","-529",,,,,,
"1701189522.427",,"2538","285","-503","2517","269",
"1701189522.507","-1035","2305","479",,,,
"1701189522.508",,,,"-1024","2291","474",
"1701189522.603","-671","1734","-8","-667","1760","7",
"1701189522.668","-269","1712","292","-310","1689",,
"1701189522.669",,,,,,"283",
"1701189522.75","-9","2036","255","-37","2011","257",
"1701189522.83","-444","1755","390","-406","1778","382",
"1701189522.911","-123","1362",,,,,
"1701189522.912",,,"1263","-144","1365","1208",
"1701189522.993","1398","1622","213","1319","1589","272",
"1701189523.072","-1663",,,,,,
"1701189523.073",,"3828","1140","-1532","3550","908",
"1701189523.153","-966",,,,,,
"1701189523.154",,"2528","-419","-1020","2382","-339",
"1701189523.233","-225",,,,,,
"1701189523.234",,"1768","252","-237","1834","217",
"1701189523.312","-468","1531","-319","-457","1518","-283",
"1701189523.393","-409","1852","289","-423","1838",,
"1701189523.394",,,,,,"260",
"1701189523.474","-559","2020","128","-545","2000",,
"1701189523.475",,,,,,"123",
"1701189523.555","-326","2501","191","-346","2467","183",
"1701189523.647","-581","2538","461","-571","2517","445",
"1701189523.717","-1529","2434","-202","-1443","2410","-162",
"1701189523.798","-593",,,,,,
"1701189523.799",,"2046","435","-609","2057","415",
"1701189523.879","-165",,,,,,
"1701189523.88",,"1351","222","-169","1388","221",
"1701189523.961","-410","509","405","-397","551","394",
"1701189524.041","475","2757",,,,,
"1701189524.042",,,"1707","414","2562","1555",
"1701189524.122","-1374","2435","656","-1186","2411","709",
"1701189524.203","-563","2654","-265","-582",,,
"1701189524.204",,,,,"2551","-207",
"1701189524.284","-550",,,,,,
"1701189524.285",,"1630","239","-549","1709","217",
"1701189524.365","-140","1657","-452","-192","1649","-365",
"1701189524.445","-366","1746",,,,,
"1701189524.446",,,"319","-350","1739","293",
"1701189524.526","-388",,,,,,
"1701189524.527",,"1991","124","-380","1987","138",
"1701189524.608","-196","2452","57","-216","2438","59",
"1701189524.688","-464","2736","590","-445","2709","551",
"1701189524.769","-1077","2378","-203","-1030","2379","-158",
"1701189524.85","-613","2259","558","-644","2259","498",
"1701189524.931","-237","1454","304","-242",,,
"1701189524.932",,,,,"1479","301",
"1701189525.01","-419",,,,,,
"1701189525.011",,"628","337","-414","661","335",
"1701189525.092","238","2113","1590","208","2055","1506",
"1701189525.172","-578","2234","334","-513","2375","403",
"1701189525.253","-638","2167",,,,,
"1701189525.254",,,"153","-680","2177","184",
"1701189525.334","-554","1965","134","-557","2011",,
"1701189525.335",,,,,,"107",
"1701189525.415","-76","1714",,,,,
"1701189525.416",,,"-18","-99","1724","-10",
"1701189525.499","-331","1685","232","-324","1670","234",
"1701189525.576","-111","1746","381","-120","1740",,
"1701189525.577",,,,,,"373",
"1701189525.657","-61","2824","286",,,,
"1701189525.658",,,,"-66","2731","257",
"1701189525.736","-694","2815","351","-643","2816","414",
"1701189525.817","-1171","2670",,,,,
"1701189525.818",,,"251","-1104","2657","225",
"1701189525.898","-162","1584","380",,,,
"1701189525.899",,,,"-217","1641","375",
"1701189525.979","-272","1227","406","-259","1244","405",
"1701189526.06","-359","1394","804","-371","1366","778",
"1701189526.141","-330",,,,,,
"1701189526.142",,"1602","1149","-318","1593","1130",
"1701189526.237","-888","1878","549","-871","1853","587",
"1701189526.302","-1305",,,,,,
"1701189526.303",,"2013","451","-1294","1971","460",
"1701189526.383","-313","2540",,,,,
"1701189526.384",,,"282","-352","2450","286",
"1701189526.464","-5","2161","93","-16","2125",,
"1701189526.465",,,,,,"108",
"1701189526.544","-520","1834","213","-488",,,
"1701189526.545",,,,,"1862","213",
"1701189526.625","-563",,,,,,
"1701189526.626",,"2028","195","-567","2015","183",
"1701189526.706","-241","2022","142","-259",,,
"1701189526.707",,,,,"2023","144",
"1701189526.787","-61",,,,,,
"1701189526.788",,"2101","172","-76","2099","159",
"1701189526.866","-540","1953",,,,,
"1701189526.867",,,"-249","-508","1956","-229",
"1701189526.947","-422","1998","49","-431","1993","36",
"1701189527.026","-249","2050","26","-256","2044",,
"1701189527.027",,,,,,"24",
"1701189527.106","-430","1988","-82",,,,
"1701189527.107",,,,"-420","1987","-76",
"1701189527.187","-423","2026","-62","-426","2020","-65",
"1701189527.269","-488","1988","-15","-487","1986","-20",
"1701189527.347","-444","1986","-15","-445",,,
"1701189527.348",,,,,"1986","-15",
"1701189527.428","-513","2001","-82","-511",,,
"1701189527.429",,,,,"1991","-89",
"1701189527.507","-594","1972","-60","-595",,,
"1701189527.508",,,,,"1969","-65",
"1701189527.587","-561","1956","-42","-562","1954",,
"1701189527.588",,,,,,"-44",
"1701189527.666","-525","1996","-52","-527","1987","-47",
"1701189527.749","-570","1968","-10","-578","1963",,
"1701189527.75",,,,,,"-13",
"1701189527.83","-507","1981","17",,,,
"1701189527.831",,,,"-514","1973","11",
"1701189527.911","-557","1983","2","-559","1976",,
"1701189527.912",,,,,,"0",
"1701189527.991","-568",,,,,,
"1701189527.992",,"1972","-49","-572","1965","-52",
"1701189528.072","-671","1967","-60","-673","1961","-62",
"1701189528.153","-707","1942",,,,,
"1701189528.154",,,"-63","-709","1937","-68",
"1701189528.233","-707","1938","-47","-710","1922","-52",
"1701189528.323","-737","1881","-17","-733",,,
"1701189528.324",,,,,"1890","-16",
"1701189528.393","-695","1888","46",,,,
"1701189528.394",,,,"-701","1879","37",
"1701189528.474","-691","1976","22","-698","1939","11",
"1701189528.555","-744","2037","43",,,,
"1701189528.556",,,,"-744","2002","32",
"1701189528.636","-935","1675",,,,,
"1701189528.637",,,"23","-924","1704","19",
"1701189528.717","-869","1774","46","-874","1769","40",
"1701189528.797","-827",,,,,,
"1701189528.798",,"1871","57","-828","1863","46",
"1701189528.878","-1077","1790",,,,,
"1701189528.879",,,"-97","-1069","1788","-96",
"1701189528.957","-836","1804","-2","-851","1802","-7",
"1701189529.037","-811","1840",,,,,
"1701189529.038",,,"41","-816","1837","33",
"1701189529.116","-995",,,,,,
"1701189529.117",,"1862","-119","-985","1863","-106",
"1701189529.199","-917","1816","-238","-922","1816",,
"1701189529.2",,,,,,"-223",
"1701189529.279","-800","1816","-165",,,,
"1701189529.28",,,,"-815","1807","-172",
"1701189529.361","-785","1872","-48","-788","1868","-56",
"1701189529.439","-784","1879",,,,,
"1701189529.44",,,"-4","-788","1876","-8",
"1701189529.52","-755","1894","25","-762",,,
"1701189529.521",,,,,"1885","18",
"1701189529.599","-815","1870","1",,,,
"1701189529.6",,,,"-815","1866","-2",
"1701189529.68","-838","1858","-47","-839","1854","-46",
"1701189529.76","-806",,,,,,
"1701189529.761",,"1843","0","-807","1839","-1",
"1701189529.841","-788",,,,,,
"1701189529.842",,"1865","42","-790","1860","35",
"1701189529.922","-770","1923","66","-779","1920",,
"1701189529.923",,,,,,"62",
"1701189530.003","-620","1909","162","-631","1906",,
"1701189530.004",,,,,,"154",
"1701189530.083","-493","1966","240",,,,
"1701189530.084",,,,"-496","1961","232",
"1701189530.164","-654",,,,,,
"1701189530.165",,"1889","139","-647","1888","138",
"1701189530.245","-796","1899","87","-792","1896","88",
"1701189530.326","-784",,,,,,
"1701189530.327",,"1899","78","-790","1895","74",
"1701189530.407","-740","1910","96",,,,
"1701189530.408",,,,"-745","1905","94",
"1701189530.487","-665","1931","106","-674","1924",,
"1701189530.488",,,,,,"100",
"1701189530.568","-643","1934","81","-648","1929","76",
"1701189530.647","-674","1920",,,,,
"1701189530.648",,,"37","-673","1912","33",
"1701189530.728","-765","1924","72",,,,
"1701189530.729",,,,"-761","1916","64",
"1701189530.807","-713",,,,,,
"1701189530.808",,"1908","94","-717","1906","91",
"1701189530.888","-675","1925",,,,,
"1701189530.889",,,"107","-675","1917","102",
"1701189530.968","-675","1921","66","-679",,,
"1701189530.969",,,,,"1917","62",
"1701189531.049","-647","1932","101",,,,
